videoid,contentUrl,duration,page_dir,name
15950044,https://ak.picdn.net/shutterstock/videos/15950044/preview/stock-footage-plants-swaying-in-the-wind-on-a-background-of-the-river-autumn-season.mp4,PT00H00M16S,192151_192200,"Plants swaying in the wind on a background of the river,  autumn season"
1059979391,https://ak.picdn.net/shutterstock/videos/1059979391/preview/stock-footage-fish-play-together-making-a-splash-in-green-ocean-water-with-gentle-waves.mp4,PT00H00M22S,040201_040250,Fish play together making a splash in green ocean water with gentle waves
1012628282,https://ak.picdn.net/shutterstock/videos/1012628282/preview/stock-footage-ready-delicious-steak-of-a-butcher-from-the-diaphragm-of-beef.mp4,PT00H00M10S,052101_052150,Ready delicious steak of a butcher from the diaphragm of beef.
1031601245,https://ak.picdn.net/shutterstock/videos/1031601245/preview/stock-footage-abstract-background-with-beautiful-color-k.mp4,PT00H00M10S,127751_127800,Abstract background with beautiful color 4k
2882926,https://ak.picdn.net/shutterstock/videos/2882926/preview/stock-footage-loving-mother-taking-time-with-teenage-daughters-in-garden.mp4,PT00H00M17S,056751_056800,Loving mother taking time with teenage daughters in garden
5313380,https://ak.picdn.net/shutterstock/videos/5313380/preview/stock-footage-dubai-november-aerial-view-dubai-coastline-burj-al-arab-jumeirah-beach-hotel-dubai-november.mp4,PT00H00M25S,093401_093450,"Dubai - november 18: aerial view dubai coastline, burj al arab, jumeirah beach hotel dubai november 18, 2012 red epic, 4k, uhd, ultra hd resolution"
2102873,https://ak.picdn.net/shutterstock/videos/2102873/preview/stock-footage-small-river-in-tahoe-nation-forest.mp4,PT00H00M04S,105251_105300,Small river in tahoe nation forest
1030541354,https://ak.picdn.net/shutterstock/videos/1030541354/preview/stock-footage-chamois-during-snowfall-in-the-gran-paradiso-national-park.mp4,PT00H00M13S,079001_079050,Chamois during snowfall in the gran paradiso national park
1006983793,https://ak.picdn.net/shutterstock/videos/1006983793/preview/stock-footage-moscow-russia-jan-hand-enters-code-in-case-with-time-bomb-for-playing-lasertag-game.mp4,PT00H00M09S,065301_065350,"Moscow, russia - jan 29, 2017: hand enters code in case with time-bomb for playing lasertag game, text translation - enter the code, deactivation code"
3441947,https://ak.picdn.net/shutterstock/videos/3441947/preview/stock-footage-antarctic-landscape.mp4,PT00H00M14S,003001_003050,Antarctic landscape
29574679,https://ak.picdn.net/shutterstock/videos/29574679/preview/stock-footage-aerial-flight-above-ponds-at-the-foot-of-hill-at-dawn.mp4,PT00H00M59S,183751_183800,Aerial flight above ponds at the foot of hill at dawn
1062679021,https://ak.picdn.net/shutterstock/videos/1062679021/preview/stock-footage-piles-of-trash-scattered-in-a-large-field-aerial-view.mp4,PT00H00M23S,198351_198400,"Piles of trash scattered in a large field, aerial view."
20180626,https://ak.picdn.net/shutterstock/videos/20180626/preview/stock-footage-aerial-view-flying-out-over-a-lake-rising-up-to-reveal-a-beautiful-canal-side-nature-reserve-area.mp4,PT00H00M26S,060501_060550,Aerial view flying out over a lake rising up to reveal a beautiful canal side nature reserve area.
32927527,https://ak.picdn.net/shutterstock/videos/32927527/preview/stock-footage-family-of-four-having-fun-with-petards-sitting-by-the-decorated-christmas-tree-happy-father.mp4,PT00H00M09S,173301_173350,"Family of four having fun with petards sitting by the decorated christmas tree. happy father, mother and two daughters celebrating christmas together"
1037570837,https://ak.picdn.net/shutterstock/videos/1037570837/preview/stock-footage-half-face-of-afro-american-male-teenager-smiling-at-camera-template-for-text.mp4,PT00H00M05S,016101_016150,"Half-face of afro-american male teenager smiling at camera, template for text"
1017851662,https://ak.picdn.net/shutterstock/videos/1017851662/preview/stock-footage-rutting-shiras-moose-bull-in-wyoming-in-fall.mp4,PT00H00M10S,142051_142100,Rutting shiras moose bull in wyoming in fall
29562094,https://ak.picdn.net/shutterstock/videos/29562094/preview/stock-footage-an-opened-dam-on-the-serchio-river-in-tuscany-italy-k.mp4,PT00H00M17S,146951_147000,"An opened dam on the serchio river in tuscany, italy, 4k"
681073,https://ak.picdn.net/shutterstock/videos/681073/preview/stock-footage-water-drops-and-ripples-hsx-loop-slow-motion-x.mp4,PT00H01M00S,143851_143900,Water drops and ripples hsx 04 loop slow motion x200
1010929910,https://ak.picdn.net/shutterstock/videos/1010929910/preview/stock-footage-beautiful-pregnant-woman-caressing-her-belly-woman-touching-her-tummy-happy-expectant-mother-at.mp4,PT00H00M12S,012701_012750,Beautiful pregnant woman caressing her belly. woman touching her tummy. happy expectant mother at home. gravid girl. slow motion high speed camera
11158310,https://ak.picdn.net/shutterstock/videos/11158310/preview/stock-footage-establishing-shot-of-european-union-country-flags-with-european-parliament-building-in-the.mp4,PT00H00M24S,072851_072900,"Establishing shot of european union country flags with european parliament building in the background in strasbourg, alsace, france. all flags of european countries are present and waving slowly"
1053078224,https://ak.picdn.net/shutterstock/videos/1053078224/preview/stock-footage-november-aerial-view-a-prewedding-photoshoot-in-cau-dat-tea-hill-in-dalat-lam-dong-vietnam.mp4,PT00H00M14S,041101_041150,"November 2015. aerial view a prewedding photoshoot in cau dat tea hill in dalat, lam dong, vietnam. the gorgeous and top quality location to check in in dalat city"
18601961,https://ak.picdn.net/shutterstock/videos/18601961/preview/stock-footage-sushi-chef-sushi.mp4,PT00H00M05S,142601_142650,Sushi chef.sushi.
29727919,https://ak.picdn.net/shutterstock/videos/29727919/preview/stock-footage-view-of-the-beach-and-the-sea-time-lapse.mp4,PT00H00M08S,090901_090950,"View of the beach and the sea.time lapse.
"
1037139983,https://ak.picdn.net/shutterstock/videos/1037139983/preview/stock-footage-aerial-view-combine-harvester-gathers-the-wheat-harvesting-grain-field-crop-season-k.mp4,PT00H00M11S,181101_181150,"Aerial view combine harvester gathers the wheat. harvesting grain field, crop season. 4k. "
14698243,https://ak.picdn.net/shutterstock/videos/14698243/preview/stock-footage-fashionable-businessman-standing-and-talking-to-camera-in-modern-open-office-building-with-work.mp4,PT00H00M47S,199401_199450,Fashionable businessman standing and talking to camera in modern open office building with work colleagues in the background
1016722435,https://ak.picdn.net/shutterstock/videos/1016722435/preview/stock-footage-pilot-letting-go-of-controls-in-flight-on-aeroplane-slow-motion.mp4,PT00H00M09S,170451_170500,Pilot letting go of controls in flight on aeroplane. slow motion
1058788090,https://ak.picdn.net/shutterstock/videos/1058788090/preview/stock-footage-marina-di-novaglie-tricase-lecce-salento-puglia-italy-boys-jump-into-the-water.mp4,PT00H00M09S,178451_178500,"Marina di novaglie, tricase, lecce, salento, puglia / italy - 08/19/2020: boys jump into the water from the cliff"
1041637696,https://ak.picdn.net/shutterstock/videos/1041637696/preview/stock-footage-close-up-of-the-hands-of-a-coach-who-is-examining-the-ankle-of-a-female-runner-who-was-experiencing.mp4,PT00H00M10S,011651_011700,Close up of the hands of a coach who is examining the ankle of a female runner who was experiencing problems.
22844224,https://ak.picdn.net/shutterstock/videos/22844224/preview/stock-footage-we-can-observe-the-movement-of-the-rotary-hay-rake-a-farmer-presses-a-button-and-the-machine-moves.mp4,PT00H00M05S,054301_054350,We can observe the movement of the rotary hay rake. a farmer presses a button and the machine moves and one part goes down.
1024568438,https://ak.picdn.net/shutterstock/videos/1024568438/preview/stock-footage-ripples-and-waves-on-the-beach-of-rovinj-old-town-croatia.mp4,PT00H00M17S,004151_004200,"Ripples and waves on the beach of rovinj old town, croatia"
1599913,https://ak.picdn.net/shutterstock/videos/1599913/preview/stock-footage-island.mp4,PT00H00M15S,049251_049300,Island
1030348658,https://ak.picdn.net/shutterstock/videos/1030348658/preview/stock-footage-abstract-digital-technological-city-with-drones-concept.mp4,PT00H00M15S,075951_076000,Abstract digital technological city with drones concept 
9450227,https://ak.picdn.net/shutterstock/videos/9450227/preview/stock-footage-kathmandu-nepal-january-two-monks-hit-tibetan-drums-during-a-religious-ceremony-inside.mp4,PT00H00M21S,052301_052350,"Kathmandu, nepal - 15 january 2015: two monks hit tibetan drums during a religious ceremony inside the ka nying shedrub ling monastery in boudhanath, a suburb of kathmandu."
8670814,https://ak.picdn.net/shutterstock/videos/8670814/preview/stock-footage-fluffy-orange-cat-outside-in-lawn-orange-cat-with-flat-face-looking-around-and-walking-towards.mp4,PT00H00M08S,184001_184050,Fluffy orange cat outside in lawn. orange cat with flat face looking around and walking towards camera.
1027742684,https://ak.picdn.net/shutterstock/videos/1027742684/preview/stock-footage-boxes-with-logistics-text-on-roller-conveyor-loopable-d-animation.mp4,PT00H00M07S,078451_078500,Boxes with logistics text on roller conveyor. loopable 3d animation
1026149975,https://ak.picdn.net/shutterstock/videos/1026149975/preview/stock-footage-water-drop-on-avocado-and-wet-floor.mp4,PT00H00M15S,076551_076600,Water drop on avocado and wet floor
1018530709,https://ak.picdn.net/shutterstock/videos/1018530709/preview/stock-footage-single-red-rose-growing-in-dandelion-meadow.mp4,PT00H00M09S,092701_092750,Single red rose growing in dandelion meadow
1021196653,https://ak.picdn.net/shutterstock/videos/1021196653/preview/stock-footage-woman-doing-exercises-at-home-on-stepping-machine-female-legs-foot-on-stepper-trainer.mp4,PT00H00M15S,115151_115200,Woman doing exercises at home on stepping machine. female legs foot on stepper trainer
34841098,https://ak.picdn.net/shutterstock/videos/34841098/preview/stock-footage-sundry-expenses-cost-concept.mp4,PT00H00M09S,011001_011050,Sundry expenses cost concept
5875601,https://ak.picdn.net/shutterstock/videos/5875601/preview/stock-footage-aboriginal-fish-trap-on-beach.mp4,PT00H00M05S,027301_027350,Aboriginal fish trap on beach
5576921,https://ak.picdn.net/shutterstock/videos/5576921/preview/stock-footage-large-school-of-jack-fish-circling-underwater-in-amed-east-bali.mp4,PT00H00M18S,002701_002750,"Large school of jack fish circling underwater in amed, east bali"
7100911,https://ak.picdn.net/shutterstock/videos/7100911/preview/stock-footage-cat-caught-the-mouse-and-playing-with-her.mp4,PT00H00M52S,038251_038300,"Cat caught the mouse and playing with her
"
1041735475,https://ak.picdn.net/shutterstock/videos/1041735475/preview/stock-footage-moscow-russia-november-christmas-decorations-in-gum-on-a-red-square-new-year-k.mp4,PT00H00M15S,005701_005750,"Moscow, russia - november 24, 2019: christmas decorations in gum on a red square, new year, 4k footage, not edited."
1031620358,https://ak.picdn.net/shutterstock/videos/1031620358/preview/stock-footage-lobster-walking-on-coral-reef-in-search-of-food.mp4,PT00H00M16S,074951_075000,Lobster walking on coral reef in search of food.
1062121672,https://ak.picdn.net/shutterstock/videos/1062121672/preview/stock-footage-aerial-view-agricultural-plantation-in-middle-of-jungle-amazonas-rainforest.mp4,PT00H00M22S,125951_126000,"Aerial view, agricultural plantation in middle of jungle, amazonas rainforest"
5179556,https://ak.picdn.net/shutterstock/videos/5179556/preview/stock-footage-pickhandle-barracuda-swimming-away-from-camera-sphyraena-jello.mp4,PT00H00M14S,126001_126050,Pickhandle barracuda swimming away from camera (sphyraena jello)
18778841,https://ak.picdn.net/shutterstock/videos/18778841/preview/stock-footage-meerkat-family-playing.mp4,PT00H00M20S,109751_109800,Meerkat family playing
15553135,https://ak.picdn.net/shutterstock/videos/15553135/preview/stock-footage-the-view-in-aerial-degree-shot-of-the-oak-tree-the-green-big-tree-found-in-the-park-of.mp4,PT00H00M18S,049701_049750,The view in aerial 360 degree shot of the oak tree. the green big tree found in the park of orissaare in saaremaa estonia
1035141134,https://ak.picdn.net/shutterstock/videos/1035141134/preview/stock-footage-cabin-inside-motor-catamaran-yacht.mp4,PT00H00M06S,137801_137850,Cabin inside motor catamaran yacht
16990606,https://ak.picdn.net/shutterstock/videos/16990606/preview/stock-footage-young-woman-using-a-notebook-computer-with-a-key-green-screen.mp4,PT00H00M10S,060901_060950,Young woman using a notebook computer with a key green screen.
10620986,https://ak.picdn.net/shutterstock/videos/10620986/preview/stock-footage-delhi-india-october-stone-carving-at-humayun-s-tomb-in-delhi.mp4,PT00H00M15S,066401_066450,"Delhi, india – october 20, 2010: stone carving at humayun's tomb in delhi."
1021429726,https://ak.picdn.net/shutterstock/videos/1021429726/preview/stock-footage-spikelets-of-dry-grass-on-the-background-of-water-close-up-flower-grass-and-sunrise-background-in.mp4,PT00H00M08S,116301_116350,"Spikelets of dry grass on the background of water. close up flower grass and sunrise background in the sunset.  spikelets and various herbs grow in the meadow in summer, on a sunny day.
"
1032877706,https://ak.picdn.net/shutterstock/videos/1032877706/preview/stock-footage-passing-old-rock-wall-at-night.mp4,PT00H00M14S,036551_036600,Passing old rock wall at night
10009700,https://ak.picdn.net/shutterstock/videos/10009700/preview/stock-footage-home-cook-chopping-a-carrot-k-uhd.mp4,PT00H00M10S,196151_196200,Home cook chopping a carrot. 4k uhd.
33127432,https://ak.picdn.net/shutterstock/videos/33127432/preview/stock-footage-hanging-bunches-with-leaf-of-perfect-green-wine-grapes-green-grapes-hanging-on-a-bush-surrounded.mp4,PT00H00M13S,145601_145650,Hanging bunches with leaf of perfect  green wine grapes. green grapes hanging on a  bush surrounded green leaves in italy in the summer.
8114023,https://ak.picdn.net/shutterstock/videos/8114023/preview/stock-footage-sporty-friends-talking-and-walking-in-the-autumn-park.mp4,PT00H00M11S,069251_069300,"Sporty friends talking and walking in the autumn park
"
1052406769,https://ak.picdn.net/shutterstock/videos/1052406769/preview/stock-footage-municipal-plaque-in-marble-on-a-wall-engraved-with-the-inscription-via-monte-napoleone-one-of-the.mp4,PT00H00M05S,100851_100900,Municipal plaque in marble on a wall engraved with the inscription via monte napoleone one of the areas of haute couture shopping in milan - fashion triangle – italy – realtime
1011332633,https://ak.picdn.net/shutterstock/videos/1011332633/preview/stock-footage-woman-sand-with-fine-sandpaper-a-wooden-table-indoor-repair-diy-concept.mp4,PT00H00M12S,186801_186850,"Woman  sand with fine sandpaper a wooden table indoor. repair,  diy concept"
1010523428,https://ak.picdn.net/shutterstock/videos/1010523428/preview/stock-footage-palazzo-ducale-the-doge-s-palace-venice.mp4,PT00H00M09S,141651_141700,"Palazzo ducale, the doge's palace, venice"
1021496095,https://ak.picdn.net/shutterstock/videos/1021496095/preview/stock-footage-barbecue-of-beef-on-charcoal-grill-season-and-turn-roasted-and-smoked-veal-for-a-picnic-handle.mp4,PT00H00M08S,129301_129350,"Barbecue of beef, on charcoal grill. season and turn roasted and smoked veal for a picnic. handle the grill.
"
1037075066,https://ak.picdn.net/shutterstock/videos/1037075066/preview/stock-footage-group-of-mussels-and-seaweeds-in-the-sea.mp4,PT00H00M10S,193351_193400,Group of mussels and seaweeds in the sea
1029644204,https://ak.picdn.net/shutterstock/videos/1029644204/preview/stock-footage-illa-d-en-caramany-fluvia-river-sant-pere-pescador-emporda-girona-catalonia-spain-europe.mp4,PT00H00M28S,053901_053950,"Illa d'en caramany, fluvia river, sant pere pescador, emporda, girona, catalonia, spain, europe"
1432099,https://ak.picdn.net/shutterstock/videos/1432099/preview/stock-footage-istanbul-turkey-july-people-visit-the-spice-bazaar-on-july-in-istanbul-the-spice.mp4,PT00H00M11S,059051_059100,Istanbul turkey - july 30: people visit the spice bazaar on july 30 2011 in istanbul. the spice bazaar has existed since the 17th century and is the second largest covered shopping complex after the grand bazaar.
1010737505,https://ak.picdn.net/shutterstock/videos/1010737505/preview/stock-footage-traditional-japanese-style-house-and-mt-fuji-at-oshino-hakkai-in-japan.mp4,PT00H00M21S,046401_046450,Traditional japanese style house and mt.fuji at oshino hakkai in japan
1053974570,https://ak.picdn.net/shutterstock/videos/1053974570/preview/stock-footage-an-iceberg-drifts-along-the-newfoundland-coastline-in-summer-newfoundland-and-labrador-canada.mp4,PT00H00M10S,041651_041700,"An iceberg drifts along the newfoundland coastline in summer, newfoundland and labrador, canada."
1012382702,https://ak.picdn.net/shutterstock/videos/1012382702/preview/stock-footage-a-few-leaves-of-mint.mp4,PT00H00M12S,117751_117800,A few leaves of mint
25226153,https://ak.picdn.net/shutterstock/videos/25226153/preview/stock-footage-the-view-of-the-statue-of-liberty-in-estonia-along-with-the-big-army-tanks-parading-on-the-square.mp4,PT00H00M06S,124451_124500,The view of the statue of liberty in estonia along with the big army tanks parading on the square
1056631241,https://ak.picdn.net/shutterstock/videos/1056631241/preview/stock-footage-amazing-orange-color-d-earth-animation-video-footage-on-white-background.mp4,PT00H00M13S,012701_012750,Amazing orange color 3d earth animation video footage on white background
1010843642,https://ak.picdn.net/shutterstock/videos/1010843642/preview/stock-footage-sunset-time-lapse-of-tokyo-bay-with-a-view-of-the-rainbow-bridge-with-planes-and-boats.mp4,PT00H00M13S,084301_084350,Sunset time-lapse of tokyo bay with a view of the rainbow bridge with planes and boats
14794948,https://ak.picdn.net/shutterstock/videos/14794948/preview/stock-footage-pretty-woman-talking-on-cellphone-and-drinking-cocktail-on-chair-in-bar.mp4,PT00H00M16S,046151_046200,"Pretty woman talking on cellphone and drinking cocktail on chair in bar
"
7259872,https://ak.picdn.net/shutterstock/videos/7259872/preview/stock-footage-big-sur-mcway-falls-dolly-r-pacific-coast-california.mp4,PT00H00M12S,050201_050250,Big sur mcway falls dolly 08 r pacific coast california
1014741326,https://ak.picdn.net/shutterstock/videos/1014741326/preview/stock-footage-newlyweds-bridegroom-newlyweds-married-just-married.mp4,PT00H00M26S,016651_016700,Newlyweds. bridegroom. newlyweds married. just married
29126218,https://ak.picdn.net/shutterstock/videos/29126218/preview/stock-footage-luxury-resort-villas-hide-at-woods-on-hill-side-lush-vegetated-tropical-rain-forest-surround.mp4,PT00H00M12S,067901_067950,"Luxury resort villas hide at woods on hill side, lush vegetated tropical rain forest surround terraced buildings. road go up slope, small abandoned pavilion seen at right side. establishing shot"
21795433,https://ak.picdn.net/shutterstock/videos/21795433/preview/stock-footage-beautiful-tanned-fitness-models-posing-to-show-attractive-slim-bodies-in-bikini.mp4,PT00H00M23S,080601_080650,Beautiful tanned fitness models posing to show attractive slim bodies in bikini
32246083,https://ak.picdn.net/shutterstock/videos/32246083/preview/stock-footage--monkey-bay-new-zealand.mp4,PT00H00M32S,173351_173400, monkey bay - new zealand
6303401,https://ak.picdn.net/shutterstock/videos/6303401/preview/stock-footage-young-parents-holding-hands-spinning-little-boy-coming-in-red-poppy-field.mp4,PT00H00M09S,081451_081500,"Young parents holding hands spinning, little boy coming in red poppy field"
1022620912,https://ak.picdn.net/shutterstock/videos/1022620912/preview/stock-footage-husky-dog-plays-with-boy-on-the-snow-in-winter-street-slow-motion-in-fps-cheerful-scene-a.mp4,PT00H00M18S,035101_035150,Husky dog plays with boy on the snow in winter street. slow motion in 180 fps. cheerful scene. a happy and playful dog on a leash plays with a teenager.
1023725761,https://ak.picdn.net/shutterstock/videos/1023725761/preview/stock-footage-super-slow-motion-shot-of-a-young-woman-doing-her-makeup-sittng-by-a-panoramic-window-in-downtown.mp4,PT00H00M28S,106251_106300,Super slow motion shot of a young woman doing her makeup sittng by a panoramic window in downtown of a city with skyscrapers at a background
1042798228,https://ak.picdn.net/shutterstock/videos/1042798228/preview/stock-footage-tree-top-footbridge-bachledka-slovakia-aerial-view.mp4,PT00H00M24S,112451_112500,Tree-top footbridge. bachledka. slovakia. aerial view 
1019608249,https://ak.picdn.net/shutterstock/videos/1019608249/preview/stock-footage-animated-closeup-motion-colorful-balls-and-snowflakes-on-night-background-luxury-and-elegant.mp4,PT00H00M12S,036451_036500,Animated closeup motion colorful balls and snowflakes on night background. luxury and elegant dynamic style template for winter holiday
1023105400,https://ak.picdn.net/shutterstock/videos/1023105400/preview/stock-footage-beautiful-and-lovely-bride-walking-along-the-coast-of-the-sea-pretty-and-well-groomed-woman.mp4,PT00H00M07S,015001_015050,Beautiful and lovely bride walking along the coast of the sea. pretty and well-groomed woman. blonde hair. wedding day
1030882103,https://ak.picdn.net/shutterstock/videos/1030882103/preview/stock-footage-electric-milk-frother-for-foaming-milk-to-make-a-cafe-latte.mp4,PT00H00M19S,128601_128650,Electric milk frother for foaming milk to make a cafe latte
1016513236,https://ak.picdn.net/shutterstock/videos/1016513236/preview/stock-footage-scenic-summer-view-of-the-old-ancient-medieval-chillon-castle-on-geneva-lake-near-montreux.mp4,PT00H00M30S,061651_061700,"Scenic summer view of the old ancient medieval chillon castle on geneva lake near montreux, switzerland"
10909784,https://ak.picdn.net/shutterstock/videos/10909784/preview/stock-footage-laguna-philippines-july-elementary-school-children-sitting-covering-their-heads-as.mp4,PT00H00M11S,102951_103000,"Laguna, philippines - july 22, 2015: elementary school children sitting, covering their heads as they are taught to behave during building earthquake situation as drill exercises"
22842592,https://ak.picdn.net/shutterstock/videos/22842592/preview/stock-footage-tilting-on-crystals-of-shiny-snow-k-p-fps-ultrahd-footage-shallow-dof-clear-white-frozen.mp4,PT00H00M14S,059451_059500,Tilting on crystals of shiny snow 4k 2160p 30fps ultrahd footage - shallow dof clear white frozen crystalline water under sun slow tilt 3840x2160 uhd video
23007025,https://ak.picdn.net/shutterstock/videos/23007025/preview/stock-footage-woman-writing-sms-bokeh.mp4,PT00H00M19S,091751_091800,Woman writing sms bokeh
1024374098,https://ak.picdn.net/shutterstock/videos/1024374098/preview/stock-footage-soccer-ball-with-the-flag-of-norway-colors-rotates-on-transparent-background-prores-footage-with.mp4,PT00H00M10S,098451_098500,"Soccer ball with the flag of norway colors rotates on transparent background, prores footage with alpha channel, 3d rendering, loop"
1129390,https://ak.picdn.net/shutterstock/videos/1129390/preview/stock-footage-glasses-of-water-and-soluble-drugs.mp4,PT00H00M12S,001051_001100,Glasses of water and soluble drugs
1022060686,https://ak.picdn.net/shutterstock/videos/1022060686/preview/stock-footage-cute-monkeys-playing-on-tree-stump.mp4,PT00H00M11S,023751_023800,Cute monkeys playing on tree stump
1038177392,https://ak.picdn.net/shutterstock/videos/1038177392/preview/stock-footage-portrait-of-a-little-teenager-girl-in-a-zombie-costume-against-the-background-of-an-old-and.mp4,PT00H00M21S,113151_113200,Portrait of a little teenager girl in a zombie costume against the background of an old and destroyed building. halloween and day of the dead concept. zombie looks at the camera intimidatingly. 
1064212030,https://ak.picdn.net/shutterstock/videos/1064212030/preview/stock-footage-man-with-virtual-reality-helmet-typing-on-a-laptop-keyboard-with-green-screen-the-atmosphere-of-a.mp4,PT00H00M18S,143001_143050,"Man with virtual reality helmet typing on a laptop keyboard with green screen. the atmosphere of a cozy evening house, occupation of the technological profession at the remote at home."
25284578,https://ak.picdn.net/shutterstock/videos/25284578/preview/stock-footage-top-view-of-shoal-of-fish-swirling-in-river.mp4,PT00H00M12S,176451_176500,Top view of shoal of fish swirling in river
1023695962,https://ak.picdn.net/shutterstock/videos/1023695962/preview/stock-footage-a-young-woman-applies-a-cream-to-the-skin-of-the-face-of-the-neck-and-hands-morning-skin-care.mp4,PT00H00M07S,145401_145450,A young woman applies a cream to the skin of the face of the neck and hands. morning skin care treatments. awakening from sleep.
1016287249,https://ak.picdn.net/shutterstock/videos/1016287249/preview/stock-footage-rain-water-drops-on-glass-window-with-fog-moving-outside.mp4,PT00H00M26S,113551_113600,Rain water drops on glass window with fog moving outside
18901709,https://ak.picdn.net/shutterstock/videos/18901709/preview/stock-footage-small-water-stream-after-rainning.mp4,PT00H00M09S,135651_135700,Small water stream after rainning
1011542864,https://ak.picdn.net/shutterstock/videos/1011542864/preview/stock-footage-grandson-and-grandpa-laughing-joking-having-good-time-together-communication.mp4,PT00H00M09S,181901_181950,"Grandson and grandpa laughing, joking, having good time together, communication"
1009448843,https://ak.picdn.net/shutterstock/videos/1009448843/preview/stock-footage-closeup-of-stephen-church-cathedral-tower-in-vienna-golden-cross-in-cloudy-day.mp4,PT00H00M07S,096901_096950,"Closeup of stephen church, cathedral tower in vienna, golden cross in cloudy day"
34404898,https://ak.picdn.net/shutterstock/videos/34404898/preview/stock-footage--s-united-states-soldiers-stand-at-attention-on-parade-soldiers-fall-out.mp4,PT00H00M24S,114151_114200,1950s: united states: soldiers stand at attention on parade. soldiers fall out.
32330335,https://ak.picdn.net/shutterstock/videos/32330335/preview/stock-footage-male-hands-hanging-out-the-clothes-in-the-dryer-drying-washed-clothes-a-man-does-household-chores.mp4,PT00H00M53S,038251_038300,Male hands hanging out the clothes in the dryer. drying washed clothes. a man does household chores
7326577,https://ak.picdn.net/shutterstock/videos/7326577/preview/stock-footage-minced-meat-and-fork.mp4,PT00H00M14S,148201_148250,Minced meat and fork
1026139268,https://ak.picdn.net/shutterstock/videos/1026139268/preview/stock-footage-closeup-of-a-little-girl-cleans-the-shell-with-a-boiled-chicken-egg.mp4,PT00H00M15S,071151_071200,Closeup of a little girl cleans the shell with a boiled chicken egg.
27049588,https://ak.picdn.net/shutterstock/videos/27049588/preview/stock-footage-creative-woman-looking-at-camera-in-office.mp4,PT00H00M10S,123301_123350,Creative woman looking at camera in office
1011469394,https://ak.picdn.net/shutterstock/videos/1011469394/preview/stock-footage-top-of-whiskey-bottle.mp4,PT00H00M37S,004301_004350,Top of whiskey bottle
32140645,https://ak.picdn.net/shutterstock/videos/32140645/preview/stock-footage-corticosteroid-animated-word-cloud-text-design-animation.mp4,PT00H00M15S,069301_069350,"Corticosteroid animated word cloud, text design animation."
34571326,https://ak.picdn.net/shutterstock/videos/34571326/preview/stock-footage-abstract-background-with-colorful-rectangles-seamless-loop.mp4,PT00H00M10S,001051_001100,Abstract background with colorful rectangles. seamless loop
17506264,https://ak.picdn.net/shutterstock/videos/17506264/preview/stock-footage-vintage-stationary-engine-pumping-water-k.mp4,PT00H00M18S,081601_081650,Vintage stationary engine pumping water 4k
1049048920,https://ak.picdn.net/shutterstock/videos/1049048920/preview/stock-footage-reggio-emilia-italy-aerial-view-of-the-reggio-emilia-town-center.mp4,PT00H00M16S,141551_141600,Reggio emilia / italy - 03/10/2020: aerial view of the reggio emilia town center
1032245759,https://ak.picdn.net/shutterstock/videos/1032245759/preview/stock-footage-redhead-woman-is-relaxing-in-hammam-during-procedure-of-foam-massage-scrubbing-by-gloves.mp4,PT00H00M30S,121101_121150,"Redhead woman is relaxing in hammam during procedure of foam massage, scrubbing by gloves"
1031619284,https://ak.picdn.net/shutterstock/videos/1031619284/preview/stock-footage-exploring-atacama-desert-vast-dry-extensions-in-the-driest-area-of-this-amazing-desert-with-an-all.mp4,PT00H00M30S,004101_004150,Exploring atacama desert vast dry extensions in the driest area of this amazing desert with an all terrain vehicle. an awe road trip adventure crossing the infinite sand extensions from an aerial view
1041738619,https://ak.picdn.net/shutterstock/videos/1041738619/preview/stock-footage-arizona-usa-dark-canyon-rolling-into-splendid-vistas-as-clouds-gather-above.mp4,PT00H00M05S,119801_119850,Arizona usa-1967: dark canyon rolling into splendid vistas as clouds gather above
11843810,https://ak.picdn.net/shutterstock/videos/11843810/preview/stock-footage-the-grains-of-white-rice.mp4,PT00H00M18S,137801_137850,The grains of white rice
1038459260,https://ak.picdn.net/shutterstock/videos/1038459260/preview/stock-footage-flag-of-the-city-of-rishon-lezion-in-israel-loop.mp4,PT00H00M20S,126601_126650,Flag of the city of rishon lezion in israel - loop
1017637234,https://ak.picdn.net/shutterstock/videos/1017637234/preview/stock-footage-red-green-hot-pepper-on-the-bush-in-the-garden.mp4,PT00H00M12S,060551_060600,Red green hot pepper on the bush in the garden
6741457,https://ak.picdn.net/shutterstock/videos/6741457/preview/stock-footage-tourists-playing-in-the-ocean-shoreline-beautiful-summer-day.mp4,PT00H00M14S,000151_000200,Tourists playing in the ocean / shoreline - beautiful summer day
1039240409,https://ak.picdn.net/shutterstock/videos/1039240409/preview/stock-footage-chinese-new-year-background-also-known-as-the-spring-festival-with-chinese-calligraphy-gong-xi-fa.mp4,PT00H00M20S,050001_050050,"Chinese new year background also known as the spring festival with chinese calligraphy gong xi fa cai or gong hay fat choy, means may you attain greater wealth generally used to wish a happy new year"
1039828931,https://ak.picdn.net/shutterstock/videos/1039828931/preview/stock-footage-piece-of-knitted-fabric-rotates-slowly-background.mp4,PT00H00M21S,041251_041300,Piece of knitted fabric rotates slowly. background
